Tarih;Karar (Ordin) No;Dosya Numarası;Ek Bilgi;Kaynak Belge
31.05.2019;1329P;36257/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;36228/2017;Copii minori: 2;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;108855/2016;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;17539/2017;Copii minori: 2;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;36249/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;14630/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;14626/2017;Copii minori: 1;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;18484/2017;Copii minori: 1;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;18476/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;36275/2017;Copii minori: 1;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;36277/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;36254/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;17537/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;36259/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;108946/2016;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;36268/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;108880/2016;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;10601/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;108865/2016;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;17543/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;36276/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;18468/2017;Copii minori: 2;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;14632/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;14636/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;36247/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;14670/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;10606/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;10589/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;14629/2017;Copii minori: 2;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;10588/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;17540/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;10612/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;18482/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;18481/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;108903/2016;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;108935/2016;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;14668/2017;Copii minori: 2;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;18494/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;108912/2016;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;14635/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;108868/2016;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;108862/2016;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;17585/2017;Copii minori: 1;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;17556/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;36234/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;17569/2017;Copii minori: 1;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;18465/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;14634/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;18464/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;36245/2017;Copii minori: 2;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;10602/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;14662/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;10577/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;13301/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;17560/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;14641/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;108870/2016;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;10591/2017;Copii minori: 1;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;10609/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;108924/2016;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;17565/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;17577/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;108871/2016;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;14667/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;17580/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;18457/2017;Copii minori: 2;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;108879/2016;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;36252/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1329P;36248/2017;;Ordin_nr._1329P_din_31.05.2019.pdf
31.05.2019;1328P;6326/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6330/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5671/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111963/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15125/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5639/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111953/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111947/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111936/2016;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5657/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111956/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111946/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15138/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15145/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111970/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3399/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5661/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3440/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5633/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6328/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5618/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5619/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5624/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6327/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6304/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3483/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5651/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111965/2016;Copii minori: 2;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6322/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111981/2016;Copii minori: 2;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3401/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3482/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6317/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3419/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15173/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3472/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5670/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111935/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15146/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6319/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6311/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6314/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6306/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15178/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6297/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6296/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3425/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5643/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6305/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15140/2017;Copii minori: 2;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15139/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15127/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5659/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6298/2017;Copii minori: 3;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3444/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111954/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15180/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3487/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3459/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3493/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15167/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3460/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6292/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3409/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6324/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111975/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6283/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15172/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111958/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15150/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3478/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3443/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3435/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15157/2017;Copii minori: 2;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15153/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3477/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3411/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5656/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15170/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3479/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3470/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111955/2016;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3423/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3491/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3420/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3429/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15171/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5669/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15160/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5666/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6282/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3427/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3405/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15168/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5653/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5637/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3436/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3426/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111944/2016;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5646/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3422/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111962/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3449/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6312/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111938/2016;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6308/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3437/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6289/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3471/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3468/2017;Copii minori: 3;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111971/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111967/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15177/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3403/2017;Copii minori: 2;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3490/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5627/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5632/2017;Copii minori: 2;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111941/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15144/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111984/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15129/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6302/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3495/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15134/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6331/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3464/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6286/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3413/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3439/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15156/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15179/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5662/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111974/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3475/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6287/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6288/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15162/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3398/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3447/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15143/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15141/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15131/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15154/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5667/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111945/2016;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111950/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6291/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6318/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3396/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111982/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15155/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15158/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3446/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3480/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3467/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15130/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15175/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3451/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3450/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3441/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3434/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3448/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111961/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6295/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3400/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3408/2017;Copii minori: 2;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5668/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6315/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6313/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15142/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15147/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15148/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111973/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3452/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3456/2017;Copii minori: 2;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6309/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15181/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3488/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3428/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3473/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5621/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5623/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111957/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5650/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3404/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5660/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3412/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3433/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6299/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111952/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3415/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5654/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5649/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3457/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3417/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3465/2017;Copii minori: 2;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5655/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5634/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5645/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5630/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3486/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6285/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6293/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111960/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111959/2016;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3476/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3492/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3484/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111940/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3454/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6300/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5626/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5635/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3406/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111939/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15164/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6316/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15136/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5628/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5620/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3463/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5640/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111948/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111943/2016;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6329/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5663/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3485/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111964/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5631/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111937/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3481/2017;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111978/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111980/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111977/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6323/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3466/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6290/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3461/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3431/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15152/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3416/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15165/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111976/2016;Copii minori: 1;Ordin_nr._1328P_din_31.05.2019.pdf
