Tarih;Karar (Ordin) No;Dosya Numarası;Ek Bilgi;Kaynak Belge
02.12.2024;2429P;40620/2021;;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;23441/2022;;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;39380/2022;Copii minori: 2;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;23424/2022;Copii minori: 2;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;39249/2022;Copii minori: 2;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;11866/2022;;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;11865/2022;;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;23438/2022;;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;11576/2022;;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;12000/2022;;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;12000/2022;;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;16310/2022;Copii minori: 1;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;23435/2022;;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;39212/2022;;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;23436/2022;;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;39210/2022;Copii minori: 1;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;23432/2022;Copii minori: 1;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;11868/2022;Copii minori: 1;Ordin-2429P-din-02.12.2024-art.-10.pdf
02.12.2024;2429P;23249/2022;Copii minori: 2;Ordin-2429P-din-02.12.2024-art.-10.pdf
06.11.2024;2204P;8419/2022;Copii minori: 1;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8426/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8426/2022;Copii minori: 1;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8402/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8425/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8427/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8424/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8400/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8399/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8403/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8414/2022;Copii minori: 2;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8429/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8407/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8415/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8412/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8416/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8422/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8429/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8418/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8413/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8408/2022;Copii minori: 2;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8417/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8411/2022;Copii minori: 1;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8423/2022;Copii minori: 1;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8420/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8409/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8428/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8401/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8410/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;39503/2021;Copii minori: 1;ORDIN-2204P-06.11.2024-art-10.pdf
06.11.2024;2204P;8404/2022;;ORDIN-2204P-06.11.2024-art-10.pdf
28.10.2024;2128P;26052/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;26052/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;26055/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20601/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;23021/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25078/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25494/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;11009/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20615/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20604/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;12910/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;12942/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;26467/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;26480/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;26484/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;26488/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20591/2023;Copii minori: 1;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20601/2023;Copii minori: 2;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20593/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20515/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20918/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;21390/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20591/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;14385/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;14397/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;14392/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;22859/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;13053/2023;Copii minori: 1;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20559/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20523/2023;Copii minori: 2;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20522/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;23024/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;26048/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20521/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25103/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;22791/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;22796/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;22785/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20554/2023;Copii minori: 1;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25297/2023;Copii minori: 2;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25294/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25294/2023;Copii minori: 2;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;13245/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;14141/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;14135/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;14144/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;12925/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;11751/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;11746/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;11748/2023;Copii minori: 3;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;11743/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;11011/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;26044/2023;Copii minori: 2;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20810/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;12892/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;14402/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;13305/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;6558/2021;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;12887/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25484/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25484/2023;Copii minori: 4;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;24904/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;26449/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;26456/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;26452/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25645/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20808/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25475/2023;Copii minori: 3;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;23025/2023;Copii minori: 1;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;11006/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20618/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20547/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;12891/2023;Copii minori: 2;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25985/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;12934/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20485/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20487/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20492/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;26464/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;12904/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25110/2023;Copii minori: 1;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;20923/2023;Copii minori: 3;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25510/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25512/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25506/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25506/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;25508/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;11821/2023;Copii minori: 1;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;12012/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;22753/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;12671/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;12317/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2128P;22573/2023;;Ordin-2128-P-28.10.2024-art.-10.pdf
28.10.2024;2102P;26821/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;3772/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4885/2023;Copii minori: 4;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26832/2023;Copii minori: 2;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26828/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6196/2022;Copii minori: 2;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26824/2023;Copii minori: 1;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26824/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26825/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6199/2022;Copii minori: 3;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6209/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26827/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26827/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4886/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4886/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6212/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26822/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4933/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6861/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4897/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6422/2023;Copii minori: 2;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26816/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6208/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6201/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6200/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;27192/2023;Copii minori: 2;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;27192/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;16577/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6197/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;5899/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;3062/2023;Copii minori: 2;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4937/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;27651/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;27626/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;27655/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;27649/2023;Copii minori: 1;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;23785/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26836/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6191/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;23791/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6214/2022;Copii minori: 2;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;5902/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6214/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26819/2023;Copii minori: 2;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6193/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6204/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6192/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4922/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4890/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6202/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6210/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4873/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6219/2022;Copii minori: 3;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26831/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6205/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4892/2023;Copii minori: 2;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4940/2023;Copii minori: 2;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4878/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4899/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;27405/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6213/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4921/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;15221/2022;Copii minori: 1;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6195/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26820/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;5990/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26834/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;7462/2022;Copii minori: 1;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;7456/2022;Copii minori: 1;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6190/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26819/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26830/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4923/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4923/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26817/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4908/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26818/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;27185/2023;Copii minori: 2;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;27188/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26829/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;26835/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4938/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4924/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6203/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6198/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4868/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6217/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;1810/2021;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6207/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;5904/2023;Copii minori: 2;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6218/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6215/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4934/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4936/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4894/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;28228/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;28232/2023;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6206/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;6211/2022;;OP-2102-28.10.2024-art-10.pdf
28.10.2024;2102P;4869/2023;;OP-2102-28.10.2024-art-10.pdf
25.10.2024;2100P;31470/2022;Copii minori: 1;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;31469/2022;Copii minori: 2;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23308/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23262/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23273/2023;Copii minori: 1;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23763/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23032/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23064/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;31452/2022;Copii minori: 2;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;31214/2022;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;31214/2022;Copii minori: 2;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;31224/2022;Copii minori: 1;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23304/2023;Copii minori: 2;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23304/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;31459/2022;Copii minori: 1;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;31459/2022;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23726/2023;Copii minori: 1;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23764/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23694/2023;Copii minori: 2;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23724/2023;Copii minori: 3;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23758/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23706/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23081/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23073/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23296/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23256/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23769/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23703/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23722/2023;Copii minori: 3;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23709/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23779/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23740/2023;Copii minori: 3;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23760/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;31472/2022;Copii minori: 1;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23027/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23057/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23782/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23235/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23079/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23106/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23083/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;31220/2022;Copii minori: 1;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23065/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23056/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23055/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23063/2023;Copii minori: 3;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;31475/2022;Copii minori: 2;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;31284/2022;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;31285/2022;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23252/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23678/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23727/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23727/2023;Copii minori: 2;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23715/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23715/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23046/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23321/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;31461/2022;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23039/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23707/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23718/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23757/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23736/2023;Copii minori: 2;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23271/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23031/2023;Copii minori: 2;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23051/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23082/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23704/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23723/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23038/2023;Copii minori: 2;Ordin-2100-P-din-25.10.2024-art-10.pdf
25.10.2024;2100P;23026/2023;;Ordin-2100-P-din-25.10.2024-art-10.pdf
